7.0346	1	0.38786	0	1.594
6.4148	1	0.42731	0	2.099
4.5556	1	0.31915	0	2.42
6.4173	1	0.24063	0	2.229
7.4049	1	0.32829	0	1.852
8.321	1	0.37611	0	1.962
10.235	1	0.44133	0	1.872
4.7823	1	0.40096	0	1.946
5.4187	1	0.37161	0	1.867
6.7153	1	0.34771	0	1.697
6.6603	1	0.31536	0	1.84
9.2943	1	0.42409	0	1.434
9.4689	1	0.35706	0	1.305
10.785	1	0.51067	0	1.227
11.699	1	0.49834	0	1.146
12.318	1	0.57564	0	1.175
14.206	1	0.46828	0	1.099
15.287	1	0.46199	0	1.082
17.297	1	0.50192	0	1.032
18.27	1	0.45286	0	1.082
4.9282	1	0.37071	0	2.067
5.6914	1	0.36888	0	1.74
6.3062	1	0.34332	0	1.636
6.5311	1	0.35245	0	1.557
8.0431	1	0.47062	0	1.598
7.3541	1	0.2852	0	1.582
7.6651	1	0.28542	0	1.367
8.0598	1	0.28004	0	1.342
9.5909	1	0.40709	0	1.183
13.091	1	0.62208	0	1.502
9.6914	1	0.46398	0	1.244
11.639	1	0.51903	0	1.195
5.3421	1	0.40155	0	2.086
5.7895	1	0.35026	0	1.87
6.6746	1	0.35831	0	1.56
6.5096	1	0.32836	0	1.501
8.6555	1	0.39113	0	1.304
9.7967	1	0.4397	0	1.238
4.689	1	0.26201	0	2.115
5.2512	1	0.37998	0	2.34
6.3182	1	0.27917	0	1.57
6.4091	1	0.34173	0	1.795
6.8541	1	0.35591	0	1.706
7.7656	1	0.27681	0	1.442
8.4617	1	0.27357	0	1.427
9.3062	1	0.37638	0	1.249
12.663	1	0.48479	0	1.08
16.215	1	0.45409	1	1.149
17.469	1	0.4518	1	1.331
20.67	1	0.4424	1	1.132
5.7368	1	0.53478	0	2.018
6.8014	1	0.40533	0	1.445
7.2153	1	0.4997	0	1.446
9.0742	1	0.3941	0	1.232
10.749	1	0.47424	0	1.343
7.3349	1	0.46471	0	1.52
9.445	1	0.38214	0	1.292
11.5	1	0.50585	0	1.237
12.778	1	0.55018	0	1.189
5.6531	1	0.35714	0	1.865
6.4833	1	0.36184	0	1.591
6.4067	1	0.33537	0	1.528
8.2871	1	0.39062	0	1.309
5.8708	1	0.36925	0	1.735
6.7321	1	0.33649	0	1.565
8.1077	1	0.39851	0	1.253
6.7895	1	0.34711	0	1.583
8.8828	1	0.38517	0	1.299
9.9737	1	0.43144	0	1.24
10.177	1	0.52826	0	1.759
7.6435	1	0.41919	0	1.997
13.289	1	0.66294	0	1.625
6.0478	1	0.30389	0	1.873
4.7273	1	0.42848	0	2.514
5.8756	1	0.45076	0	2.246
4.8038	1	0.2792	0	2.455
5.4904	1	0.35714	0	2.384
6.9258	1	0.43062	0	2.139
14.993	1	0.39557	0	1.627
15.342	1	0.38625	0	1.597
17.268	1	0.49699	0	1.523
22.734	1	0.46367	1	1.518
4.9019	1	0.39957	0	2.198
8.9354	1	0.38812	0	1.847
8.9833	1	0.43082	0	2.122
17.344	1	0.63677	0	1.831
5.4904	1	0.3561	0	2.124
9.0789	1	0.37255	0	1.774
5.2177	1	0.45013	0	2.323
5.7057	1	0.447	0	2.293
6.1459	1	0.42082	0	2.137
4.7823	1	0.31915	0	2.42
6.5766	1	0.24063	0	2.229
7.8349	1	0.32829	0	1.78
8.5885	1	0.37452	0	1.833
10.455	1	0.43329	0	1.654
4.7252	1	0.3785	0	1.807
5.277	1	0.35039	0	1.817
6.5068	1	0.34868	0	1.681
6.4257	1	0.30404	0	1.598
10.047	1	0.39862	1	1.481
5.9189	1	0.31726	0	1.703
6.8851	1	0.39683	0	1.33
9.0045	1	0.35427	0	1.223
9.8874	1	0.40425	0	1.161
11.099	1	0.49116	0	1.128
11.759	1	0.55729	0	1.134
13.599	1	0.44418	0	1.106
14.64	1	0.44132	0	1.098
16.577	1	0.48156	0	0.981
17.489	1	0.4312	0	1.095
4.7005	1	0.32447	0	2.053
5.4212	1	0.32626	0	1.749
6.2635	1	0.32062	0	1.622
7.6914	1	0.39052	0	1.54
7.3131	1	0.25674	0	1.421
8.4505	1	0.35041	0	1.256
9.1532	1	0.3592	0	1.238
12.691	1	0.57126	0	1.455
9.4167	1	0.44048	0	1.179
11.255	1	0.49369	0	1.172
5.4887	1	0.40587	0	2.097
5.6396	1	0.32646	0	1.799
6.7815	1	0.47544	0	1.459
6.4572	1	0.30523	0	1.488
8.3986	1	0.3881	0	1.315
9.5	1	0.42289	0	1.249
4.5518	1	0.25532	0	2.16
5.1914	1	0.30446	0	1.976
6.0833	1	0.2572	0	1.52
6.2162	1	0.3172	0	1.701
6.6351	1	0.31635	0	1.698
8.1216	1	0.38926	0	1.315
8.9144	1	0.38471	0	1.299
15.894	1	0.42701	1	1.113
16.833	1	0.43375	1	1.177
20.234	1	0.4238	1	1.098
5.3311	1	0.30724	0	2.111
6.3536	1	0.25323	0	1.601
7.5946	1	0.4947	0	1.417
8.9212	1	0.38107	0	1.207
10.468	1	0.38195	0	1.312
5.9482	1	0.31447	0	1.692
7.0653	1	0.47544	0	1.378
8.9887	1	0.37709	0	1.275
10.946	1	0.49757	0	1.216
12.255	1	0.53717	0	1.159
5.5113	1	0.33159	0	1.789
6.6104	1	0.47771	0	1.489
6.3604	1	0.30435	0	1.484
8.0518	1	0.3881	0	1.283
5.5878	1	0.3201	0	1.725
6.5721	1	0.27739	0	1.488
6.5203	1	0.31656	0	1.691
8.491	1	0.35427	0	1.295
9.3761	1	0.39234	0	1.147
10.322	1	0.57143	0	1.193
4.9437	1	0.42848	0	2.514
6.7455	1	0.42712	0	2.133
6.1689	1	0.26332	0	2.462
5.1779	1	0.27298	0	2.342
5.7185	1	0.36801	0	2.294
4.8423	1	0.32552	0	2.598
5.8446	1	0.31605	0	2.39
16.14	1	0.39865	0	1.561
16.633	1	0.39333	0	1.544
21.831	1	0.39574	1	1.767
31.378	1	0.49441	1	1.631
5.8806	1	0.35579	0	2.215
9.527	1	0.32	0	1.796
10.471	1	0.35531	0	2.213
18.466	1	0.53196	0	1.916
5.8514	1	0.344	0	2.11
8.6599	1	0.42339	0	1.757
5.9662	1	0.30851	0	2.525
5.4707	1	0.43564	0	2.29
6.0338	1	0.41901	0	2.1
7.1149	1	0.41738	0	2.073
7.4977	1	0.44689	0	1.798
8.1059	1	0.32409	0	1.838
13.232	1	0.42014	0	1.616
9.7748	1	0.40687	0	1.828
5.0325	1	0.3775	0	1.804
5.7282	1	0.35298	0	1.826
6.0832	1	0.34855	0	1.711
6.1907	1	0.29197	0	1.546
9.2475	1	0.38951	1	1.508
6.2069	1	0.30713	0	1.672
7.7809	1	0.3856	0	1.295
8.8337	1	0.34586	0	1.192
11.517	1	0.45932	0	1.019
16.43	1	0.40739	0	1.067
18.479	1	0.42339	0	0.913
5.0811	1	0.31659	0	1.984
5.7627	1	0.31328	0	1.667
6.4138	1	0.4382	0	1.371
7.8803	1	0.36933	0	1.436
8.3874	1	0.34483	0	1.225
12.337	1	0.5893	0	1.463
5.712	1	0.39627	0	2.084
6.0061	1	0.31097	0	1.739
6.3753	1	0.46512	0	1.46
6.6349	1	0.29915	0	1.462
6.5152	1	0.30259	0	1.422
5.1258	1	0.33727	0	1.854
5.7282	1	0.29463	0	1.937
6.7931	1	0.24581	0	1.48
6.357	1	0.33588	0	1.797
8.8641	1	0.3801	0	1.174
14.868	1	0.45596	1	1.135
15.83	1	0.46324	1	1.115
16.71	1	0.40104	1	1.103
20.677	1	0.41029	1	1.012
4.6329	1	0.30227	0	1.968
6.5842	1	0.22951	0	1.405
9.5456	1	0.38073	0	1.167
6.2292	1	0.30562	0	1.727
7.8458	1	0.45872	0	1.277
8.8702	1	0.40946	0	1.139
12.034	1	0.48957	0	0.999
5.9675	1	0.31301	0	1.733
6.5963	1	0.45455	0	1.406
6.5436	1	0.2983	0	1.423
9.4828	1	0.42334	0	1.114
5.9249	1	0.31556	0	1.676
6.5639	1	0.27563	0	1.43
6.7647	1	0.3046	0	1.787
8.499	1	0.40755	0	1.175
10.012	1	0.54932	0	1.175
7.3002	1	0.41488	0	2.003
6.4686	1	0.41592	0	2.039
5.5984	1	0.25521	0	2.382
6.1379	1	0.32742	0	2.048
4.8174	1	0.32099	0	2.616
17.079	1	0.32895	0	1.623
17.677	1	0.2013	0	2.015
22.211	1	0.39039	1	1.554
32.089	1	0.46036	1	1.445
6.4402	1	0.34868	0	1.872
9.7972	1	0.31429	0	1.846
10.953	1	0.34993	0	2.12
24.087	1	0.61771	0	1.846
5.6694	1	0.31205	0	2.159
9.8337	1	0.41048	0	1.742
6.6876	1	0.29975	0	2.303
5.3732	1	0.31707	0	2.347
5.8398	1	0.40083	0	2.05
6.7931	1	0.4	0	1.902
7.6146	1	0.43262	0	1.758
5.3245	1	0.25123	0	2.476
8.3367	1	0.36585	0	2.117
8.3164	1	0.30444	0	1.796
10.02	1	0.37795	1	1.796
14.189	1	0.40191	1	1.668
5.2007	1	0.33408	0	1.9
5.8067	1	0.3471	0	1.8
6.132	1	0.3005	0	1.8
6.4164	1	0.30675	0	1.6
7.1747	1	0.36829	0	1.9
6.4368	1	0.32924	0	1.6
7.3309	1	0.29491	0	1.6
8.868	1	0.37887	0	1.2
11.526	1	0.43561	0	1.1
11.933	1	0.45164	0	1.2
16.359	1	0.36922	1	1.1
15.571	1	0.3735	1	1.1
18.467	1	0.37197	1	1.1
5.1784	1	0.32298	0	1.9
5.9647	1	0.3176	0	1.6
6.6357	1	0.29159	0	1.9
6.5799	1	0.30693	0	1.6
7.8978	1	0.36924	0	1.3
8.4535	1	0.34376	0	1.2
12.634	1	0.48063	0	1.3
9.4275	1	0.45283	0	1.3
9.0223	1	0.39414	0	1.1
5.7639	1	0.36659	0	2
6.0762	1	0.31046	0	1.7
6.7677	1	0.26426	0	1.4
9.1134	1	0.4557	0	1.3
8.5595	1	0.42056	0	1.1
5.1468	1	0.33267	0	1.8
5.6896	1	0.25484	0	1.7
7.355	1	0.36516	0	1.1
6.5595	1	0.31203	0	1.8
6.9814	1	0.23416	0	1.7
8.8606	1	0.3611	0	1.1
8.7584	1	0.33575	0	1.1
14.314	1	0.39648	1	1
16.439	1	0.42448	1	1
17.948	1	0.39396	1	1
20.599	1	0.37707	1	1
5.9275	1	0.33267	0	1.8
6.0781	1	0.23489	0	1.7
7.1041	1	0.22838	0	1.7
7.6729	1	0.36891	0	1.1
9.6989	1	0.36027	0	1.1
9.5074	1	0.3501	0	1
7.1989	1	0.38075	0	1.9
6.4126	1	0.31241	0	1.6
7.0967	1	0.28158	0	1.6
8.8736	1	0.39027	0	1.4
11.322	1	0.40059	0	1.2
12.125	1	0.46266	0	1.1
6.0279	1	0.31987	0	1.8
6.0353	1	0.3125	0	1.8
6.6747	1	0.26499	0	1.4
8.4851	1	0.42254	0	1.2
5.723	1	0.31212	0	1.9
6.1413	1	0.31484	0	1.6
6.7138	1	0.28158	0	1.6
6.9015	1	0.3101	0	1.6
8.5725	1	0.39107	0	1.2
9.8439	1	0.45883	0	1.2
12.444	1	0.51776	0	1.9
11.435	1	0.37505	0	1.8
9.0149	1	0.39745	0	2.1
11.041	1	0.29697	0	1.9
16.909	1	0.40553	0	1.4
5.7416	1	0.40302	0	2.7
7.5818	1	0.39239	0	2.2
6.7639	1	0.38766	0	2.2
5.6673	1	0.24747	0	2
8.7119	1	0.36287	0	1.6
7.6059	1	0.34959	0	1.6
5.2026	1	0.31417	0	2.7
5.5706	1	0.29698	0	2.1
8.3587	1	0.39783	0	1.4
18	1	0.37942	0	1.6
18.236	1	0.2	0	2.4
22.665	1	0.23054	1	2.4
23.71	1	0.37791	1	1.5
34.076	1	0.45627	1	1.1
6.7751	1	0.35244	0	1.9
10.428	1	0.30769	0	2
11.71	1	0.33882	0	2.1
23.875	1	0.61771	0	1.8
10.033	1	0.4142	0	2.1
6.039	1	0.28431	0	2.5
5.7416	1	0.33799	0	2.1
7.0428	1	0.36879	0	1.9
6.8662	1	0.38882	0	1.8
6.1245	1	0.25123	0	2.2
8.6431	1	0.34634	0	2.3
6.4498	1	0.38738	0	2.4
10.214	1	0.33735	0	1.6
13.931	1	0.39877	0	1.5
5.0773	1	0.32479	0	1.7
5.6221	1	0.30293	0	1.7
6.1494	1	0.28902	0	1.7
6.3743	1	0.2647	0	1.5
6.8594	1	0.38502	0	1.8
6.3427	1	0.33506	0	1.6
7.2144	1	0.29404	0	1.6
8.3427	1	0.26379	0	1.6
11.471	1	0.44172	0	1.2
11.947	1	0.45244	0	1.2
21.931	1	0.42533	1	1.5
16.283	1	0.37059	1	1.2
18.605	1	0.37365	1	1.2
5.0949	1	0.27807	0	2.7
5.2443	1	0.28653	0	2.1
5.7698	1	0.32599	0	1.8
5.9033	1	0.26667	0	2.1
6.6116	1	0.30693	0	1.7
8.2127	1	0.35833	0	1.4
8.2707	1	0.34344	0	1.3
13.366	1	0.5225	0	1.3
9.4763	1	0.42373	0	1.1
8.775	1	0.38976	0	1.3
5.8717	1	0.37986	0	2.4
5.7909	1	0.32573	0	1.9
5.9244	1	0.31348	0	1.8
6.6257	1	0.27586	0	1.8
6.5659	1	0.27816	0	1.8
7.7118	1	0.36058	0	1.3
5.0879	1	0.37551	0	2.4
5.6046	1	0.28194	0	2.2
7.3919	1	0.37922	0	1.3
6.1951	1	0.34354	0	2.4
6.6749	1	0.25568	0	2.2
8.5747	1	0.3646	0	1.3
8.3515	1	0.35324	0	1.3
13.691	1	0.42013	1	1.2
16.332	1	0.3974	1	1.2
19.438	1	0.39992	1	1.2
5.8664	1	0.36292	0	2.4
6.7909	1	0.25601	0	2.2
5.819	1	0.28174	0	2.2
9.007	1	0.36468	0	1.3
8.8981	1	0.40359	0	1.3
6.8225	1	0.36752	0	1.8
6.1757	1	0.32854	0	1.7
7.0879	1	0.28455	0	1.7
8.6432	1	0.39729	0	1.4
11.281	1	0.4101	0	1.3
12.111	1	0.45803	0	1.2
5.58	1	0.39336	0	2.5
5.7575	1	0.32787	0	1.9
5.9033	1	0.31348	0	1.8
6.5606	1	0.27586	0	1.8
7.6432	1	0.36232	0	1.3
5.3849	1	0.287	0	2.1
6.0299	1	0.26385	0	2.1
5.9069	1	0.33629	0	1.7
6.7012	1	0.29255	0	1.7
6.8647	1	0.32516	0	1.7
8.4323	1	0.39526	0	1.4
12.891	1	0.44981	0	1.9
12.478	1	0.36349	0	2
9.2267	1	0.38067	0	2.4
11.547	1	0.40285	0	1.8
18.612	1	0.55172	1	1.5
7.2355	1	0.34222	0	1.8
5.7012	1	0.40984	0	2.9
7.4851	1	0.45929	0	2.3
6.6766	1	0.40069	0	2.3
5.9402	1	0.32124	0	2
10.121	1	0.3945	0	1.8
7.7873	1	0.36211	0	1.8
4.7961	1	0.32298	0	2.8
7.0211	1	0.34119	0	3.8
5.6151	1	0.29224	0	2.1
8.6028	1	0.39711	0	1.8
19.093	1	0.38374	0	1.7
19.32	1	0.20163	0	2.3
24.705	1	0.22747	1	2.2
25.125	1	0.38179	1	1.4
36.36	1	0.45627	1	1.1
5.768	1	0.3639	0	2.2
14.095	1	0.21459	0	2.7
12.742	1	0.39529	0	2
24.332	1	0.67819	0	1.8
6.8524	1	0.34269	0	2.3
11.42	1	0.41176	0	2.1
5.8858	1	0.28571	0	2.9
5.7786	1	0.3304	0	2.4
7.0808	1	0.35985	0	2
7.2847	1	0.37328	0	2
10.165	1	0.37961	0	1.5
6.1494	1	0.26744	0	2.2
9.2707	1	0.35714	0	2.4
7.0914	1	0.37927	0	2.9
8.7786	1	0.36655	0	2.9
11.591	1	0.33696	0	1.7
14.851	1	0.39133	0	1.5
5.3597	1	0.31201	0	2.1
5.6914	1	0.28995	0	1.8
6.0215	1	0.27883	0	1.8
7.5066	1	0.26394	0	1.5
6.5693	1	0.37433	0	1.8
6.3119	1	0.31857	0	1.6
7.2013	1	0.2844	0	1.6
8.4043	1	0.29966	0	1.7
11.33	1	0.4064	0	1.4
12.142	1	0.40962	0	1.5
22.045	1	0.42939	1	1.4
18.46	1	0.36327	1	1.1
4.9488	1	0.30032	0	2.8
5.3614	1	0.3416	0	2.4
5.8284	1	0.34657	0	1.9
5.8746	1	0.32558	0	2.4
6.4934	1	0.3032	0	1.8
6.7871	1	0.32651	0	1.8
8.198	1	0.37643	0	1.6
14.271	1	0.52204	0	1.4
8.6205	1	0.4073	0	1.3
8.9406	1	0.46972	0	1.1
5.6469	1	0.40194	0	2.9
5.9917	1	0.30912	0	2
6.5809	1	0.30096	0	1.7
8.4125	1	0.37227	0	1.3
8.4175	1	0.4073	0	1.5
5.1139	1	0.38478	0	2.6
5.6023	1	0.33253	0	2.1
6.1089	1	0.33879	0	2.3
6.7954	1	0.30246	0	2.1
8.9356	1	0.37325	0	1.3
8.0363	1	0.4124	0	1.4
8.3548	1	0.33274	0	1.5
18.977	1	0.27	1	1.6
15.901	1	0.3668	1	1.3
18.805	1	0.38478	1	1.3
5.6733	1	0.37569	0	3.7
5.9686	1	0.44698	0	1.7
6.8548	1	0.30255	0	2.1
7.9736	1	0.33393	0	1.5
9.0693	1	0.39991	0	1.3
6.2739	1	0.31437	0	2.4
6.2657	1	0.33207	0	1.6
7.2393	1	0.29022	0	1.6
8.5891	1	0.30242	0	1.7
11.198	1	0.44655	0	1.6
13.422	1	0.43159	0	1.3
5.5759	1	0.39336	0	2.6
5.9719	1	0.30912	0	2
6.5083	1	0.30096	0	1.7
7.7178	1	0.34982	0	1.3
5.4538	1	0.33871	0	2.4
6.038	1	0.32682	0	2.6
6.802	1	0.32061	0	1.7
6.7558	1	0.28862	0	1.6
7.0462	1	0.32169	0	1.6
8.4488	1	0.35489	0	1.6
12.533	1	0.41636	0	1.9
11.799	1	0.36963	0	1.8
9.1568	1	0.37864	0	2.4
13.185	1	0.41509	0	2
20.619	1	0.51163	0	1.4
7.2162	1	0.3661	0	1.8
5.8729	1	0.41688	0	2.9
6.929	1	0.39931	0	2.3
6.0215	1	0.38314	0	2.9
9.0743	1	0.45854	0	1.7
4.5858	1	0.32298	0	2.8
6.8399	1	0.34818	0	3.8
5.6799	1	0.32124	0	2.3
7.5314	1	0.36211	0	1.9
10.091	1	0.3945	0	1.8
21.261	1	0.38436	0	1.7
21.04	1	0.2013	0	2.5
27.376	1	0.22747	1	2.3
28.241	1	0.40235	1	1.4
41.652	1	0.4586	1	1.3
12.145	1	0.29139	0	2.8
14.29	1	0.22684	0	2.8
15.503	1	0.40529	0	1.7
24.744	1	0.67819	0	1.5
5.5198	1	0.33765	0	2.5
7.3432	1	0.33803	0	2.2
11.383	1	0.39326	0	1.8
5.7739	1	0.33005	0	2.8
5.6155	1	0.28224	0	3.6
7.1188	1	0.21145	0	3.9
7.1436	1	0.35985	0	2.1
7.3911	1	0.37549	0	2.1
6.104	1	0.24147	0	2.3
9.0743	1	0.36449	0	2.4
8.7376	1	0.37606	0	2.9
11.378	1	0.34363	0	1.8
16.246	1	0.38869	0	1.5
5.8113	1	0.31299	0	2.2
5.9034	1	0.29042	0	2
6.2086	1	0.28151	0	1.8
7.4371	1	0.32275	0	1.6
6.3589	1	0.39208	0	1.6
6.319	1	0.32468	0	1.8
6.9325	1	0.34837	0	1.9
8.4908	1	0.30532	0	1.7
11.397	1	0.41555	0	1.5
14.147	1	0.41881	0	1.5
22.561	1	0.4068	1	1.4
19.02	1	0.3669	1	1
5.773	1	0.30958	0	3
5.7929	1	0.34668	0	1.8
5.5706	1	0.33482	0	1.9
6.5629	1	0.31603	0	1.9
6.7699	1	0.33333	0	1.8
7.339	1	0.34539	0	1.6
14.793	1	0.54396	0	1.4
7.7607	1	0.32353	0	1.7
8.9126	1	0.38557	0	1.4
9.0307	1	0.42601	0	1.1
6.0982	1	0.34965	0	2.5
6.3773	1	0.37915	0	3.4
5.9985	1	0.31496	0	2
6.6626	1	0.30261	0	1.7
9.2807	1	0.32854	0	2.9
7.9555	1	0.31746	0	1.7
6.3512	1	0.39192	0	3.4
4.8144	1	0.37915	0	2.5
5.6902	1	0.33716	0	2.3
5.865	1	0.33742	0	2.3
6.7331	1	0.3107	0	2.1
8.0092	1	0.34607	0	1.5
8.4325	1	0.34297	0	1.5
19.216	1	0.35382	1	1.6
15.945	1	0.35622	1	1.3
18.893	1	0.36348	1	1.3
5.8742	1	0.36835	0	2.5
5.9248	1	0.33665	0	2.3
6.8359	1	0.3127	0	2.1
7.9433	1	0.34823	0	1.5
9.1242	1	0.33503	0	1.3
6.2807	1	0.37688	0	1.6
6.2791	1	0.33408	0	1.6
6.9678	1	0.34202	0	1.6
8.6411	1	0.30444	0	1.7
11.275	1	0.44678	0	1.5
14.436	1	0.4109	0	1.3
6.0982	1	0.34965	0	2.3
6.4509	1	0.38161	0	2.9
5.9801	1	0.31496	0	2
9.3359	1	0.4277	0	2.9
6.635	1	0.30261	0	1.8
5.5061	1	0.31931	0	2.4
6.1227	1	0.33133	0	1.6
6.9202	1	0.3446	0	1.6
12.479	1	0.31537	0	2.1
7.1656	1	0.4577	0	1.7
7.0445	1	0.32268	0	1.6
7.4847	1	0.3386	0	1.6
13.466	1	0.39799	0	1.5
9.362	1	0.37864	0	2.3
32.768	1	0.46579	1	1.4
6.408	1	0.41688	0	3.6
7.6043	1	0.4863	0	2.5
6.6227	1	0.38314	0	2.8
11.132	1	0.60416	0	1.6
5.6672	1	0.32124	0	2
7.661	1	0.36211	0	1.7
4.9923	1	0.32298	0	2.9
7.8206	1	0.34818	0	3.3
4.8236	1	0.26943	0	3.5
23.021	1	0.20195	0	1.7
22.81	1	0.2013	0	2.6
29.325	1	0.22747	0	2.2
30.232	1	0.40235	0	1.4
44.704	1	0.4586	1	1.2
11.488	1	0.29139	0	1.7
18.397	1	0.40529	0	2
31.863	1	0.74298	0	1.5
43.712	1	0.69656	0	1.2
9.1994	1	0.4251	0	2.2
5.9494	1	0.31785	0	3.1
6.2393	1	0.34169	0	2.8
7.5291	1	0.35225	0	2
8.066	1	0.4	0	2
11.333	1	0.40104	1	2
7.4218	1	0.36317	0	2.6
9.3175	1	0.36449	0	2.3
9.3482	1	0.37606	0	2.5
8.7347	1	0.22341	0	2.1
10.959	1	0.34375	0	1.9
15.713	1	0.38596	1	1.5
5.4954	1	0.33765	0	2.6
5.3072	1	0.32141	0	2.2
6.1832	1	0.30623	0	1.8
6.9408	1	0.31918	0	1.7
6.281	1	0.38546	0	1.6
6.2025	1	0.3967	0	1.6
6.916	1	0.34392	0	1.8
7.4477	1	0.34665	0	1.8
8.416	1	0.33247	0	1.8
12.229	1	0.40459	0	1.5
14.716	1	0.41234	0	1.6
22.347	1	0.4067	1	1.4
20.204	1	0.44831	1	1.4
5.6088	1	0.3403	0	2.9
5.5854	1	0.36175	0	1.9
5.303	1	0.34924	0	2.4
6.77	1	0.31459	0	2.2
7.1116	1	0.34796	0	1.8
7.3457	1	0.30931	0	2.2
16.96	1	0.57829	0	1.3
7.5468	1	0.3003	0	1.8
8.7287	1	0.36685	0	1.6
8.8223	1	0.31161	0	1.7
6.1556	1	0.32787	0	2.5
6.1846	1	0.39604	0	3.3
6.2204	1	0.32103	0	1.8
8.3182	1	0.36735	0	1.6
8.9353	1	0.33195	0	2.6
7.3499	1	0.3003	0	1.8
8.9972	1	0.30856	0	1.7
6.1887	1	0.38984	0	2.8
4.73	1	0.37784	0	2.2
5.8127	1	0.34591	0	2
6.1901	1	0.36199	0	1.8
6.5868	1	0.31311	0	1.8
7.7975	1	0.34599	0	1.4
8.7163	1	0.34164	0	1.4
18.957	1	0.35288	1	1.4
16.657	1	0.34201	1	1.2
18.968	1	0.34648	1	1.2
5.6529	1	0.36304	0	2.2
6.7107	1	0.34537	0	2
6.0193	1	0.34109	0	2
6.668	1	0.3118	0	1.8
7.6088	1	0.34608	0	1.4
8.7975	1	0.36267	0	1.5
5.8884	1	0.33457	0	2.4
5.8967	1	0.36883	0	1.8
6.9394	1	0.37338	0	1.8
8.5565	1	0.3297	0	1.8
12.114	1	0.41558	1	1.5
14.751	1	0.44224	1	1.6
6.095	1	0.40462	0	3.4
6.1556	1	0.32787	0	2.5
6.4008	1	0.36667	0	2.8
6.2039	1	0.32103	0	1.8
8.9339	1	0.43568	0	2.6
6.8926	1	0.35253	0	2.4
5.77	1	0.36198	0	1.7
7.0716	1	0.37804	0	1.8
7.2452	1	0.35309	0	1.6
7.5124	1	0.36788	0	1.8
13.395	1	0.39283	0	1.6
8.8774	1	0.37864	0	2.3
21.357	1	0.50904	1	1.7
13.409	1	0.43478	0	1.9
6.3209	1	0.3318	0	2.7
6.6515	1	0.33679	0	2.7
7.2713	1	0.47475	0	2.4
11.197	1	0.584	0	2
5.1997	1	0.31606	0	2.1
6.1928	1	0.345	0	2.8
8.4449	1	0.35685	0	2.3
10.924	1	0.38393	0	2
5.0262	1	0.32298	0	2.8
8.7672	1	0.30867	0	2.6
