8.2871	1	0.39062	0	1.309	1.744
5.8708	1	0.36925	0	1.735	1.4235
6.7321	1	0.33649	0	1.565	1.5939
8.1077	1	0.39851	0	1.253	1.5939
6.7895	1	0.34711	0	1.583	1.4208
8.8828	1	0.38517	0	1.299	1.784
9.9737	1	0.43144	0	1.24	1.816
10.177	1	0.52826	0	1.759	1.0726
7.6435	1	0.41919	0	1.997	1.1136
13.289	1	0.66294	0	1.625	1.2765
6.0478	1	0.30389	0	1.873	1.092
4.7273	1	0.42848	0	2.514	0.906
5.8756	1	0.45076	0	2.246	0.992
4.8038	1	0.2792	0	2.455	0.9702
5.4904	1	0.35714	0	2.384	1.008
6.9258	1	0.43062	0	2.139	1.008
14.993	1	0.39557	0	1.627	1.295
15.342	1	0.38625	0	1.597	1.295
17.268	1	0.49699	0	1.523	1.295
22.734	1	0.46367	1	1.518	1.3896
4.9019	1	0.39957	0	2.198	1.0044
8.9354	1	0.38812	0	1.847	1.1682
8.9833	1	0.43082	0	2.122	1.0205
17.344	1	0.63677	0	1.831	1.0496
5.4904	1	0.3561	0	2.124	1.1245
9.0789	1	0.37255	0	1.774	1.1524
5.2177	1	0.45013	0	2.323	0.948
5.7057	1	0.447	0	2.293	0.9405
6.1459	1	0.42082	0	2.137	1.1008
4.7823	1	0.31915	0	2.42	0.9699
6.5766	1	0.24063	0	2.229	1.1008
7.8349	1	0.32829	0	1.78	1.1946
8.5885	1	0.37452	0	1.833	1.2627
10.455	1	0.43329	0	1.654	1.2648
4.7252	1	0.3785	0	1.807	1.1786
5.277	1	0.35039	0	1.817	1.3135
6.5068	1	0.34868	0	1.681	1.4668
6.4257	1	0.30404	0	1.598	1.6302
10.047	1	0.39862	1	1.481	1.6614
5.9189	1	0.31726	0	1.703	1.4454
6.8851	1	0.39683	0	1.33	1.6614
9.0045	1	0.35427	0	1.223	1.8
9.8874	1	0.40425	0	1.161	1.8
11.099	1	0.49116	0	1.128	1.84
11.759	1	0.55729	0	1.134	1.792
13.599	1	0.44418	0	1.106	1.832
14.64	1	0.44132	0	1.098	1.832
16.577	1	0.48156	0	0.981	1.776
17.489	1	0.4312	0	1.095	1.856
4.7005	1	0.32447	0	2.053	1.1418
5.4212	1	0.32626	0	1.749	1.4235
6.2635	1	0.32062	0	1.622	1.4175
7.6914	1	0.39052	0	1.54	1.6458
7.3131	1	0.25674	0	1.421	1.776
8.4505	1	0.35041	0	1.256	1.776
9.1532	1	0.3592	0	1.238	1.776
12.691	1	0.57126	0	1.455	1.2765
9.4167	1	0.44048	0	1.179	1.848
11.255	1	0.49369	0	1.172	1.848
5.4887	1	0.40587	0	2.097	1.0168
5.6396	1	0.32646	0	1.799	1.428
6.7815	1	0.47544	0	1.459	1.5323
6.4572	1	0.30523	0	1.488	1.6614
8.3986	1	0.3881	0	1.315	1.816
9.5	1	0.42289	0	1.249	1.832
4.5518	1	0.25532	0	2.16	1.155
5.1914	1	0.30446	0	1.976	1.3561
6.0833	1	0.2572	0	1.52	1.696
6.2162	1	0.3172	0	1.701	1.455
6.6351	1	0.31635	0	1.698	1.455
8.1216	1	0.38926	0	1.315	1.76
8.9144	1	0.38471	0	1.299	1.76
15.894	1	0.42701	1	1.113	1.888
16.833	1	0.43375	1	1.177	1.84
20.234	1	0.4238	1	1.098	1.792
5.3311	1	0.30724	0	2.111	1.3703
6.3536	1	0.25323	0	1.601	1.6848
7.5946	1	0.4947	0	1.417	1.5
8.9212	1	0.38107	0	1.207	1.864
10.468	1	0.38195	0	1.312	1.784
5.9482	1	0.31447	0	1.692	1.4454
7.0653	1	0.47544	0	1.378	1.6247
8.9887	1	0.37709	0	1.275	1.8
10.946	1	0.49757	0	1.216	1.848
12.255	1	0.53717	0	1.159	1.816
5.5113	1	0.33159	0	1.789	1.3916
6.6104	1	0.47771	0	1.489	1.4668
6.3604	1	0.30435	0	1.484	1.6906
8.0518	1	0.3881	0	1.283	1.792
5.5878	1	0.3201	0	1.725	1.4454
6.5721	1	0.27739	0	1.488	1.6536
6.5203	1	0.31656	0	1.691	1.4282
8.491	1	0.35427	0	1.295	1.8
9.3761	1	0.39234	0	1.147	1.8
10.322	1	0.57143	0	1.193	1.7143
4.9437	1	0.42848	0	2.514	0.906
6.7455	1	0.42712	0	2.133	1.0836
6.1689	1	0.26332	0	2.462	0.7896
5.1779	1	0.27298	0	2.342	0.9702
5.7185	1	0.36801	0	2.294	1.0368
4.8423	1	0.32552	0	2.598	0.756
5.8446	1	0.31605	0	2.39	1.008
16.14	1	0.39865	0	1.561	1.295
16.633	1	0.39333	0	1.544	1.295
21.831	1	0.39574	1	1.767	1.295
31.378	1	0.49441	1	1.631	1.2283
5.8806	1	0.35579	0	2.215	1.0206
9.527	1	0.32	0	1.796	1.1682
10.471	1	0.35531	0	2.213	1.04
18.466	1	0.53196	0	1.916	1.0816
5.8514	1	0.344	0	2.11	1.131
8.6599	1	0.42339	0	1.757	1.1591
5.9662	1	0.30851	0	2.525	0.96
5.4707	1	0.43564	0	2.29	0.948
6.0338	1	0.41901	0	2.1	0.9405
7.1149	1	0.41738	0	2.073	1.0332
7.4977	1	0.44689	0	1.798	1.1328
8.1059	1	0.32409	0	1.838	1.2144
13.232	1	0.42014	0	1.616	1.2648
9.7748	1	0.40687	0	1.828	1.1656
5.0325	1	0.3775	0	1.804	1.2141
5.7282	1	0.35298	0	1.826	1.3277
6.0832	1	0.34855	0	1.711	1.4896
6.1907	1	0.29197	0	1.546	1.677
9.2475	1	0.38951	1	1.508	1.628
6.2069	1	0.30713	0	1.672	1.46
7.7809	1	0.3856	0	1.295	1.6906
8.8337	1	0.34586	0	1.192	1.808
11.517	1	0.45932	0	1.019	1.816
16.43	1	0.40739	0	1.067	1.848
18.479	1	0.42339	0	0.913	1.792
5.0811	1	0.31659	0	1.984	1.1616
5.7627	1	0.31328	0	1.667	1.4381
6.4138	1	0.4382	0	1.371	1.47
7.8803	1	0.36933	0	1.436	1.6692
8.3874	1	0.34483	0	1.225	1.784
12.337	1	0.5893	0	1.463	1.2834
5.712	1	0.39627	0	2.084	1.1072
6.0061	1	0.31097	0	1.739	1.428
6.3753	1	0.46512	0	1.46	1.4925
6.6349	1	0.29915	0	1.462	1.677
6.5152	1	0.30259	0	1.422	1.6478
5.1258	1	0.33727	0	1.854	1.183
5.7282	1	0.29463	0	1.937	1.3774
6.7931	1	0.24581	0	1.48	1.728
6.357	1	0.33588	0	1.797	1.2425
8.8641	1	0.3801	0	1.174	1.784
14.868	1	0.45596	1	1.135	1.8
15.83	1	0.46324	1	1.115	1.856
16.71	1	0.40104	1	1.103	1.864
20.677	1	0.41029	1	1.012	1.832
4.6329	1	0.30227	0	1.968	1.3987
6.5842	1	0.22951	0	1.405	1.738
9.5456	1	0.38073	0	1.167	1.6985
6.2292	1	0.30562	0	1.727	1.46
7.8458	1	0.45872	0	1.277	1.6555
8.8702	1	0.40946	0	1.139	1.816
12.034	1	0.48957	0	0.999	1.824
5.9675	1	0.31301	0	1.733	1.4129
6.5963	1	0.45455	0	1.406	1.4896
6.5436	1	0.2983	0	1.423	1.704
9.4828	1	0.42334	0	1.114	1.784
5.9249	1	0.31556	0	1.676	1.46
6.5639	1	0.27563	0	1.43	1.704
6.7647	1	0.3046	0	1.787	1.4504
8.499	1	0.40755	0	1.175	1.808
10.012	1	0.54932	0	1.175	1.7004
7.3002	1	0.41488	0	2.003	1.0962
6.4686	1	0.41592	0	2.039	1.0836
5.5984	1	0.25521	0	2.382	0.9548
6.1379	1	0.32742	0	2.048	1.079
4.8174	1	0.32099	0	2.616	0.8614
17.079	1	0.32895	0	1.623	1.316
17.677	1	0.2013	0	2.015	1.3561
22.211	1	0.39039	1	1.554	1.295
32.089	1	0.46036	1	1.445	1.554
6.4402	1	0.34868	0	1.872	1.0206
9.7972	1	0.31429	0	1.846	1.1682
10.953	1	0.34993	0	2.12	1.053
24.087	1	0.61771	0	1.846	1.0816
5.6694	1	0.31205	0	2.159	1.131
9.8337	1	0.41048	0	1.742	1.1591
6.6876	1	0.29975	0	2.303	0.96
5.3732	1	0.31707	0	2.347	0.96
5.8398	1	0.40083	0	2.05	0.9405
6.7931	1	0.4	0	1.902	1.0332
7.6146	1	0.43262	0	1.758	1.1328
5.3245	1	0.25123	0	2.476	1.0004
8.3367	1	0.36585	0	2.117	1.0899
8.3164	1	0.30444	0	1.796	1.2144
10.02	1	0.37795	1	1.796	1.1656
14.189	1	0.40191	1	1.668	1.3056
5.2007	1	0.33408	0	1.9	1.2141
5.8067	1	0.3471	0	1.8	1.3464
6.132	1	0.3005	0	1.8	1.3588
6.4164	1	0.30675	0	1.6	1.6848
7.1747	1	0.36829	0	1.9	1.188
6.4368	1	0.32924	0	1.6	1.407
7.3309	1	0.29491	0	1.6	1.6906
8.868	1	0.37887	0	1.2	1.816
11.526	1	0.43561	0	1.1	1.872
11.933	1	0.45164	0	1.2	1.784
16.359	1	0.36922	1	1.1	1.848
15.571	1	0.3735	1	1.1	1.848
18.467	1	0.37197	1	1.1	1.8
5.1784	1	0.32298	0	1.9	1.1616
5.9647	1	0.3176	0	1.6	1.1616
6.6357	1	0.29159	0	1.9	1.1748
6.5799	1	0.30693	0	1.6	1.47
7.8978	1	0.36924	0	1.3	1.6692
8.4535	1	0.34376	0	1.2	1.784
12.634	1	0.48063	0	1.3	1.2834
9.4275	1	0.45283	0	1.3	1.6848
9.0223	1	0.39414	0	1.1	1.824
5.7639	1	0.36659	0	2	1.1008
6.0762	1	0.31046	0	1.7	1.428
6.7677	1	0.26426	0	1.4	1.7004
9.1134	1	0.4557	0	1.3	1.6848
8.5595	1	0.42056	0	1.1	1.792
5.1468	1	0.33267	0	1.8	1.183
5.6896	1	0.25484	0	1.7	1.358
7.355	1	0.36516	0	1.1	1.744
6.5595	1	0.31203	0	1.8	1.2425
6.9814	1	0.23416	0	1.7	1.4652
8.8606	1	0.3611	0	1.1	1.7143
8.7584	1	0.33575	0	1.1	1.792
14.314	1	0.39648	1	1	1.8
16.439	1	0.42448	1	1	1.864
17.948	1	0.39396	1	1	1.8873
20.599	1	0.37707	1	1	1.832
5.9275	1	0.33267	0	1.8	1.253
6.0781	1	0.23489	0	1.7	1.3987
7.1041	1	0.22838	0	1.7	1.48
7.6729	1	0.36891	0	1.1	1.738
9.6989	1	0.36027	0	1.1	1.7064
9.5074	1	0.3501	0	1	1.832
7.1989	1	0.38075	0	1.9	1.188
6.4126	1	0.31241	0	1.6	1.46
7.0967	1	0.28158	0	1.6	1.6632
8.8736	1	0.39027	0	1.4	1.816
11.322	1	0.40059	0	1.2	1.864
12.125	1	0.46266	0	1.1	1.824
6.0279	1	0.31987	0	1.8	1.4129
6.0353	1	0.3125	0	1.8	1.4129
6.6747	1	0.26499	0	1.4	1.7004
8.4851	1	0.42254	0	1.2	1.7004
5.723	1	0.31212	0	1.9	1.1616
6.1413	1	0.31484	0	1.6	1.46
6.7138	1	0.28158	0	1.6	1.6536
6.9015	1	0.3101	0	1.6	1.4308
8.5725	1	0.39107	0	1.2	1.808
9.8439	1	0.45883	0	1.2	1.6614
12.444	1	0.51776	0	1.9	1.1088
11.435	1	0.37505	0	1.8	1.2972
9.0149	1	0.39745	0	2.1	1.1245
11.041	1	0.29697	0	1.9	1.0521
16.909	1	0.40553	0	1.4	1.292
5.7416	1	0.40302	0	2.7	0.9943
7.5818	1	0.39239	0	2.2	1.1151
6.7639	1	0.38766	0	2.2	1.0836
5.6673	1	0.24747	0	2	0.9702
8.7119	1	0.36287	0	1.6	1.0304
7.6059	1	0.34959	0	1.6	1.105
5.2026	1	0.31417	0	2.7	0.894
5.5706	1	0.29698	0	2.1	1.0458
8.3587	1	0.39783	0	1.4	1.1151
18	1	0.37942	0	1.6	1.337
18.236	1	0.2	0	2.4	1.337
22.665	1	0.23054	1	2.4	1.316
23.71	1	0.37791	1	1.5	1.295
34.076	1	0.45627	1	1.1	1.554
6.7751	1	0.35244	0	1.9	1.0206
10.428	1	0.30769	0	2	1.1682
11.71	1	0.33882	0	2.1	1.053
23.875	1	0.61771	0	1.8	1.0816
10.033	1	0.4142	0	2.1	1.1591
6.039	1	0.28431	0	2.5	0.96
5.7416	1	0.33799	0	2.1	1.0292
7.0428	1	0.36879	0	1.9	1.1072
6.8662	1	0.38882	0	1.8	1.1008
6.1245	1	0.25123	0	2.2	0.976
8.6431	1	0.34634	0	2.3	1.0899
6.4498	1	0.38738	0	2.4	0.9984
10.214	1	0.33735	0	1.6	1.3124
13.931	1	0.39877	0	1.5	1.3056
5.0773	1	0.32479	0	1.7	1.207
5.6221	1	0.30293	0	1.7	1.3206
6.1494	1	0.28902	0	1.7	1.309
6.3743	1	0.2647	0	1.5	1.6416
6.8594	1	0.38502	0	1.8	1.188
6.3427	1	0.33506	0	1.6	1.4673
7.2144	1	0.29404	0	1.6	1.6906
8.3427	1	0.26379	0	1.6	1.816
11.471	1	0.44172	0	1.2	1.872
11.947	1	0.45244	0	1.2	1.784
21.931	1	0.42533	1	1.5	1.4688
16.283	1	0.37059	1	1.2	1.848
18.605	1	0.37365	1	1.2	1.8
5.0949	1	0.27807	0	2.7	0.9858
5.2443	1	0.28653	0	2.1	1.1616
5.7698	1	0.32599	0	1.8	1.4381
5.9033	1	0.26667	0	2.1	1.1814
6.6116	1	0.30693	0	1.7	1.47
8.2127	1	0.35833	0	1.4	1.6692
8.2707	1	0.34344	0	1.3	1.784
13.366	1	0.5225	0	1.3	1.2834
9.4763	1	0.42373	0	1.1	1.6848
8.775	1	0.38976	0	1.3	1.824
5.8717	1	0.37986	0	2.4	1.1008
5.7909	1	0.32573	0	1.9	1.428
5.9244	1	0.31348	0	1.8	1.4746
6.6257	1	0.27586	0	1.8	1.7082
6.5659	1	0.27816	0	1.8	1.6692
7.7118	1	0.36058	0	1.3	1.808
5.0879	1	0.37551	0	2.4	1.183
5.6046	1	0.28194	0	2.2	1.3774
7.3919	1	0.37922	0	1.3	1.752
6.1951	1	0.34354	0	2.4	1.2425
6.6749	1	0.25568	0	2.2	1.4256
8.5747	1	0.3646	0	1.3	1.7143
8.3515	1	0.35324	0	1.3	1.792
13.691	1	0.42013	1	1.2	1.808
16.332	1	0.3974	1	1.2	1.8873
19.438	1	0.39992	1	1.2	1.832
5.8664	1	0.36292	0	2.4	1.183
6.7909	1	0.25601	0	2.2	1.485
5.819	1	0.28174	0	2.2	1.3987
9.007	1	0.36468	0	1.3	1.7064
8.8981	1	0.40359	0	1.3	1.832
6.8225	1	0.36752	0	1.8	1.188
6.1757	1	0.32854	0	1.7	1.46
7.0879	1	0.28455	0	1.7	1.6632
8.6432	1	0.39729	0	1.4	1.816
11.281	1	0.4101	0	1.3	1.864
12.111	1	0.45803	0	1.2	1.824
5.58	1	0.39336	0	2.5	1.0688
5.7575	1	0.32787	0	1.9	1.42
5.9033	1	0.31348	0	1.8	1.4746
6.5606	1	0.27586	0	1.8	1.7082
7.6432	1	0.36232	0	1.3	1.784
5.3849	1	0.287	0	2.1	1.1748
6.0299	1	0.26385	0	2.1	1.1616
5.9069	1	0.33629	0	1.7	1.46
6.7012	1	0.29255	0	1.7	1.6536
6.8647	1	0.32516	0	1.7	1.4308
8.4323	1	0.39526	0	1.4	1.6614
12.891	1	0.44981	0	1.9	1.1088
12.478	1	0.36349	0	2	1.2972
9.2267	1	0.38067	0	2.4	1.0899
11.547	1	0.40285	0	1.8	1.1088
18.612	1	0.55172	1	1.5	1.273
7.2355	1	0.34222	0	1.8	1.1725
5.7012	1	0.40984	0	2.9	0.9943
7.4851	1	0.45929	0	2.3	1.0962
6.6766	1	0.40069	0	2.3	1.0836
5.9402	1	0.32124	0	2	0.9796
10.121	1	0.3945	0	1.8	1.0304
7.7873	1	0.36211	0	1.8	1.118
4.7961	1	0.32298	0	2.8	0.888
7.0211	1	0.34119	0	3.8	1.0432
5.6151	1	0.29224	0	2.1	1.0458
8.6028	1	0.39711	0	1.8	1.1151
19.093	1	0.38374	0	1.7	1.337
19.32	1	0.20163	0	2.3	1.337
24.705	1	0.22747	1	2.2	1.372
25.125	1	0.38179	1	1.4	1.295
36.36	1	0.45627	1	1.1	1.554
5.768	1	0.3639	0	2.2	1.0206
14.095	1	0.21459	0	2.7	1.2012
12.742	1	0.39529	0	2	1.053
24.332	1	0.67819	0	1.8	1.0816
6.8524	1	0.34269	0	2.3	1.131
11.42	1	0.41176	0	2.1	1.1591
5.8858	1	0.28571	0	2.9	0.954
5.7786	1	0.3304	0	2.4	1.0065
7.0808	1	0.35985	0	2	1.1072
7.2847	1	0.37328	0	2	1.1136
10.165	1	0.37961	0	1.5	1.1895
6.1494	1	0.26744	0	2.2	0.976
9.2707	1	0.35714	0	2.4	1.1072
7.0914	1	0.37927	0	2.9	0.9984
8.7786	1	0.36655	0	2.9	0.9984
11.591	1	0.33696	0	1.7	1.2931
14.851	1	0.39133	0	1.5	1.2931
5.3597	1	0.31201	0	2.1	1.1857
5.6914	1	0.28995	0	1.8	1.3206
6.0215	1	0.27883	0	1.8	1.309
7.5066	1	0.26394	0	1.5	1.6848
6.5693	1	0.37433	0	1.8	1.188
6.3119	1	0.31857	0	1.6	1.4673
7.2013	1	0.2844	0	1.6	1.6906
8.4043	1	0.29966	0	1.7	1.6863
11.33	1	0.4064	0	1.4	1.7394
12.142	1	0.40962	0	1.5	1.7082
22.045	1	0.42939	1	1.4	1.4688
18.46	1	0.36327	1	1.1	1.8
4.9488	1	0.30032	0	2.8	0.9858
5.3614	1	0.3416	0	2.4	1.1616
5.8284	1	0.34657	0	1.9	1.4381
5.8746	1	0.32558	0	2.4	1.188
6.4934	1	0.3032	0	1.8	1.617
6.7871	1	0.32651	0	1.8	1.47
8.198	1	0.37643	0	1.6	1.6692
14.271	1	0.52204	0	1.4	1.2834
8.6205	1	0.4073	0	1.3	1.5111
8.9406	1	0.46972	0	1.1	1.677
5.6469	1	0.40194	0	2.9	1.1008
5.9917	1	0.30912	0	2	1.4746
6.5809	1	0.30096	0	1.7	1.7082
8.4125	1	0.37227	0	1.3	1.6848
8.4175	1	0.4073	0	1.5	1.5111
5.1139	1	0.38478	0	2.6	1.183
5.6023	1	0.33253	0	2.1	1.3277
6.1089	1	0.33879	0	2.3	1.2425
6.7954	1	0.30246	0	2.1	1.4652
8.9356	1	0.37325	0	1.3	1.808
8.0363	1	0.4124	0	1.4	1.716
8.3548	1	0.33274	0	1.5	1.7064
18.977	1	0.27	1	1.6	1.5075
15.901	1	0.3668	1	1.3	1.864
18.805	1	0.38478	1	1.3	1.848
5.6733	1	0.37569	0	3.7	1.183
5.9686	1	0.44698	0	1.7	1.3987
6.8548	1	0.30255	0	2.1	1.4652
7.9736	1	0.33393	0	1.5	1.6848
9.0693	1	0.39991	0	1.3	1.832
6.2739	1	0.31437	0	2.4	1.188
6.2657	1	0.33207	0	1.6	1.46
7.2393	1	0.29022	0	1.6	1.6632
8.5891	1	0.30242	0	1.7	1.6786
11.198	1	0.44655	0	1.6	1.7017
13.422	1	0.43159	0	1.3	1.824
5.5759	1	0.39336	0	2.6	1.0688
5.9719	1	0.30912	0	2	1.4746
6.5083	1	0.30096	0	1.7	1.7082
7.7178	1	0.34982	0	1.3	1.784
5.4538	1	0.33871	0	2.4	1.1748
6.038	1	0.32682	0	2.6	1.1748
6.802	1	0.32061	0	1.7	1.4616
6.7558	1	0.28862	0	1.6	1.6224
7.0462	1	0.32169	0	1.6	1.4381
8.4488	1	0.35489	0	1.6	1.7082
12.533	1	0.41636	0	1.9	1.1072
11.799	1	0.36963	0	1.8	1.2972
9.1568	1	0.37864	0	2.4	1.0899
13.185	1	0.41509	0	2	1.1392
20.619	1	0.51163	0	1.4	1.273
7.2162	1	0.3661	0	1.8	1.1725
5.8729	1	0.41688	0	2.9	0.9943
6.929	1	0.39931	0	2.3	1.0836
6.0215	1	0.38314	0	2.9	0.948
9.0743	1	0.45854	0	1.7	1.1895
4.5858	1	0.32298	0	2.8	0.888
6.8399	1	0.34818	0	3.8	1.0432
5.6799	1	0.32124	0	2.3	0.9796
7.5314	1	0.36211	0	1.9	1.118
10.091	1	0.3945	0	1.8	1.0304
21.261	1	0.38436	0	1.7	1.337
21.04	1	0.2013	0	2.5	1.337
27.376	1	0.22747	1	2.3	1.337
28.241	1	0.40235	1	1.4	1.3561
41.652	1	0.4586	1	1.3	1.554
12.145	1	0.29139	0	2.8	1.1682
14.29	1	0.22684	0	2.8	1.2078
15.503	1	0.40529	0	1.7	1.1457
24.744	1	0.67819	0	1.5	1.0816
5.5198	1	0.33765	0	2.5	0.852
7.3432	1	0.33803	0	2.2	1.131
11.383	1	0.39326	0	1.8	1.1591
5.7739	1	0.33005	0	2.8	0.948
5.6155	1	0.28224	0	3.6	1.023
7.1188	1	0.21145	0	3.9	0.9984
7.1436	1	0.35985	0	2.1	1.1072
7.3911	1	0.37549	0	2.1	1.1136
6.104	1	0.24147	0	2.3	0.976
9.0743	1	0.36449	0	2.4	1.1072
8.7376	1	0.37606	0	2.9	0.9984
11.378	1	0.34363	0	1.8	1.2931
16.246	1	0.38869	0	1.5	1.2931
5.8113	1	0.31299	0	2.2	1.2024
5.9034	1	0.29042	0	2	1.3248
6.2086	1	0.28151	0	1.8	1.3321
7.4371	1	0.32275	0	1.6	1.6425
6.3589	1	0.39208	0	1.6	1.188
6.319	1	0.32468	0	1.8	1.4673
